新潟,,,,,,,,,,,,,,,,,,,,
,施設名,実施場所名,施設住所,広さ,屋内・屋外,発注先,金額（平日）,金額（土日祝日）,通信催事可否,机貸出,椅子貸出,電源貸出,注意事項,AGでの手配実績,過去実施時代理店、店舗,AGでの過去実績（PIのみ 期間すべて）,過去トラブルなど,場所（Google Map）,その他備考,区画写真
,BOOKOFF,BOOKOFF五泉,五泉市太田新田925,長机1台～,屋内（風除室含む）,グラスト,"45,000","45,000",要確認,,,,,,,,,,,
,BOOKOFF,BOOKOFF新潟南万代,新潟市中央区幸西1-1-37,長机1台～,屋内（風除室含む）,グラスト,"45,000","45,000",要確認,,,,,,,,,,,
,BOOKOFF,BOOKOFF新潟女池,中央区女池神明1-1604-1,長机1台～,屋内（風除室含む）,グラスト,"45,000","45,000",要確認,,,,,,,,,,,
,BOOKOFF,BOOKOFF新潟亀田インター,新潟市中央区姥ケ山76-1,長机1台～,屋内（風除室含む）,グラスト,"45,000","45,000",要確認,,,,,,,,,,,
,とちおショッピングモール トッピィ,とちおショッピングモール トッピィ,長岡市楡原４０８,約7坪,屋内（風除室含む）,グラスト,"10,000","10,000",要確認,,,,,,,,,,,
,柏崎ショッピングモール・フォンジェ,柏崎ショッピングモール・フォンジェ,柏崎市東本町１丁目１５−５,約30㎡,屋内（風除室含む）,グラスト,"12,000","12,000",要確認,,,,,,,,,,,
,CoCoLo,CoCoLo長岡①　CoCoLoプラザ,長岡市城内町１丁目６１１−１,約47㎡,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,,,,,,,,
,CoCoLo,CoCoLo長岡②　2Fイベントホール,,約58㎡,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,,,,,,,,
,スポーツクラブNAS,スポーツクラブNAS新潟,新潟市中央区新光町1-24,長机2台程,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,,,,,,,,
,スポーツクラブNAS,スポーツクラブNAS長岡,長岡市南町1-5-7,長机2台程,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,,,,,,,,
,ルネサンス,スポーツクラブルネサンス長岡,長岡市千秋２－２２１－１,長机1~2台分程,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,金曜日定休日,,,,,,,
,清水フードセンター,清水フードセンターとやの,新潟市中央区堀之内55-1,長机1台分,屋内（風除室含む）,グラスト,"20,000","20,000",要確認,,,,,,,,,,,
,清水フードセンター,清水フードセンター河渡,新潟市東区河渡甲377-1,長机1～2台程,屋内（風除室含む）,グラスト,"20,000","20,000",要確認,,,,,,,,,,,
,清水フードセンター,清水フードセンター山の下,新潟市東区古川町6-9,長机1～2台程,屋内（風除室含む）,グラスト,"20,000","20,000",要確認,,,,,,,,,,,
,清水フードセンター,清水フードセンター湊町,新潟市中央区湊町通4-3347,長机1～2台程,屋内（風除室含む）,グラスト,"20,000","20,000",要確認,,,,,,,,,,,
,清水フードセンター,清水フードセンター西堀,新潟市中央区西堀通3-804-10,長机1～2台程,屋内（風除室含む）,グラスト,"20,000","20,000",要確認,,,,,,,,,,,
,清水フードセンター,清水フードセンター関屋,新潟市中央区関屋新町通1-22,長机1～2台程,屋内（風除室含む）,グラスト,"20,000","20,000",要確認,,,,,,,,,,,
,清水フードセンター,清水フードセンター中山,新潟市東区中山6-3-17,長机1～2台程,屋内（風除室含む）,グラスト,"20,000","20,000",要確認,,,,,,,,,,,
,清水フードセンター,清水フードセンター東中野山,新潟市東区東中野山7-18-3,長机1～2台程,屋内（風除室含む）,グラスト,"20,000","20,000",要確認,,,,,,,,,,,
,清水フードセンター,清水フードセンター青山,新潟市西区青山8-5-2,長机1～2台程,屋内（風除室含む）,グラスト,"20,000","20,000",要確認,,,,,,,,,,,
,清水フードセンター,清水フードセンター小針,新潟市西区小針7-15-1,長机1～2台程,屋内（風除室含む）,グラスト,"20,000","20,000",要確認,,,,,,,,,,,
,清水フードセンター,清水フードセンター坂井,新潟市西区坂井東6-20-1,長机1～2台程,屋内（風除室含む）,グラスト,"20,000","20,000",要確認,,,,,,,,,,,
,清水フードセンター,清水フードセンター西内野,新潟市西区内野西が丘3-20-36,長机1台程,屋内（風除室含む）,グラスト,"20,000","20,000",要確認,,,,,,,,,,,
,清水フードセンター,清水フードセンター巻,新潟市西蒲区巻甲4132-1,長机1～2台程,屋内（風除室含む）,グラスト,"20,000","20,000",要確認,,,,,,,,,,,
,上越モール,上越モール①　中央イベントスクエア,上越市とよば239-1,長机5台分程,屋内（風除室含む）,グラスト,"30,000","30,000",要確認,,,,,,,,,,,
,上越モール,上越モール②　メガネスーパー横通路,,長机2台程,屋内（風除室含む）,グラスト,"30,000","30,000",要確認,,,,,,,,,,,
,古町ルフル,古町ルフル①　エリアA,新潟市中央区古町通7-1010,約223㎡,屋内（風除室含む）,グラスト,"60,000","72,000",要確認,,,,,,,,,,,
,古町ルフル,古町ルフル②　エリアB,,,屋内（風除室含む）,グラスト,"30,000","40,000",要確認,,,,,,,,,,,
,荒川ショッピングセンター,荒川ショッピングセンターアコス,村上市藤沢９１−５,,屋内（風除室含む）,グラスト,"10,000","11,000",要確認,,,,,,,,,,,
,マックスバリュ,マックスバリュ糸魚川,糸魚川市上刈6丁目1-38,長机1台～,屋内（風除室含む）,グラスト,"25,000","30,000",要確認,,,,,,,,,,,
,分水ショッピングパーク,分水ショッピングパーク①　ピーコック側入り口付近,燕市分水新町一丁目６番５号,5.4ｍ×4m,屋内（風除室含む）,グラスト,"10,000","10,000",要確認,,,,,,,,,,,
,分水ショッピングパーク,分水ショッピングパーク②　エース薬品横,,5.4ｍ×4m,屋内（風除室含む）,グラスト,"10,000","10,000",要確認,,,,,,,,,,,
,ユーモール(協同組合中里ショッピングセンター),ユーモール(協同組合中里ショッピングセンター),十日町市山崎己 1415,2坪,屋内（風除室含む）,グラスト,"10,000","10,000",要確認,,,,,,,,,,,
,TSUTAYA,TSUTAYA巻,新潟市西蒲区巻甲4712-1,長机1~2台程,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,,,,,,,,
,TSUTAYA,蔦屋吉田,燕市吉田字樋の口3396,長机1~2台程,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,,,,,,,,
,TSUTAYA,TSUTAYA分水,燕市新興野11-23,長机1~2台程,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,,,,,,,,
,TSUTAYA,TSUTAYA白根,新潟市南区十五間字堀東191,長机1~2台程,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,,,,,,,,
,TSUTAYA,TSUTAYA村上,村上市村上字牛沢21,長机1~2台程,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,,,,,,,,
,TSUTAYA,TSUTAYA上越ウィングマーケットセンター,上越市大字富岡字宮下531-1,長机1~2台程,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,,,,,,,,
,TSUTAYA,TSUTAYA横越,新潟市江南区茜ヶ丘7-8,長机1~2台程,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,,,,,,,,
,TSUTAYA,TSUTAYA新発田,新発田市新栄町3丁目4-26,長机1~2台程,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,,,,,,,,
,TSUTAYA,TSUTAYA水原南,阿賀野市堀越字堂ﾉ下2301-1,長机1~2台程,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,,,,,,,,
,TSUTAYA,TSUTAYA五泉ビッグロール,五泉市三本木字早出3120,長机1~2台程,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,,,,,,,,
,TSUTAYA,TSUTAYA新津北上,新潟市秋葉区北上字長沼881-1,長机1~2台程,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,,,,,,,,
,TSUTAYA,TSUTAYA三条四日町,三条市南四日町4-922-1,長机1~2台程,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,,,,,,,,
,TSUTAYA,TSUTAYA糸魚川,糸魚川市上刈5-1318-1,長机1~2台程,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,,,,,,,,
,TSUTAYA,TSUTAYA柏崎柳田,柏崎市柳田町2-10,長机1~2台程,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,,,,,,,,
,TSUTAYA,TSUTAYA中条,胎内市中条字小荒川3047-1,長机1~2台程,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,,,,,,,,
,TSUTAYA,TSUTAYA小千谷インター,小千谷市若葉1丁目21-2,長机1~2台程,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,,,,,,,,
,TSUTAYA,TSUTAYA十日町,十日町市旭町,長机1~2台程,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,,,,,,,,
,TSUTAYA,TSUTAYA六日町南,南魚沼市六日町612,長机1~2台程,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,,,,,,,,
,TSUTAYA,TSUTAYA見附国道,見附市芝野町字赤田894番1,長机1~2台程,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,,,,,,,,
,TSUTAYA,TSUTAYA豊栄インター,新潟市北区かぶとやま2丁目6-1,長机1~2台程,屋内（風除室含む）,グラスト,"35,000","35,000",要確認,,,,,,,,,,,
,コメリ,コメリハード&グリーン栃尾,栃尾市新栄町二丁目４－２３,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリパワー三条四日町,三条市東本成寺２５３番地,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリパワー六日町,南魚沼市六日町２４５１番,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード&グリーン津川,東蒲原郡津川町津川２９９,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリパワー十日町,十日町市下島４４１番地９,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード&グリーン三条生活館,三条市須頃３－５８,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,ドン・キホーテ,①長岡インター店/屋内入口側スペース,長岡市福山町1078,2.3㎡,屋内（風除室含む）,自由市場,"16,000","21,000",要確認,,,,,,,,,,,
,ドン・キホーテ,②長岡インター店/屋外スペースＡ※キャンペーン専用,長岡市福山町1078,12.5㎡,屋外,自由市場,"11,000","16,000",要確認,,,,,,,,,,,
,ドン・キホーテ,燕店/屋外出入口前※プロモーション用,燕市東太田2920,12.5㎡,屋外,自由市場,"16,000","26,000",要確認,,,,,,,,,,,
,パティオ上越,パティオ上越,上越市大字富岡539-2,約20坪,屋内（風除室含む）,グラスト,"13,000","13,000",要確認,,,,,,,,,,,
,ピアレマート,ピアレマート新和,新潟市中央区新和１丁目８-８,約7坪,屋内（風除室含む）,グラスト,"10,000","10,000",要確認,,,,電源有り・備品貸出不可,,,,,,,
,イオンスタイル,イオンスタイル新発田中田,新発田市中田町3-1324,長机2台程,屋内（風除室含む）,ダイエースペース,"20,000","30,000",要確認,,,,,,,,,,,
,イオンスタイル,イオンスタイル黒埼,新潟市西区山田20-1,要確認,屋内（風除室含む）,ダイエースペース,"20,000","20,000",,,,,,,,,,,,
,イオンスタイル,イオンスタイル三条須頃,三条市上須頃5009-4,要確認,屋内（風除室含む）,ダイエースペース,"50,000","100,000",,,,,,,,,,,,
,DEKKY401,DEKKY401,新潟市中央区上近江４丁目１２−２０,長机2台程,屋内（風除室含む）,グラスト,"25,000","40,000",要確認,,,,,,,,,,,
,ギフトプラザ,ギフトプラザ長岡,長岡市福山町434-1,長机1~2台分程,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,,,,,,,,
,リオン・ドール,リオン・ドール白根,新潟市南区白根2793,長机2台程,屋外,グラスト,"20,000","20,000",要確認,,,,平日のみ実施可能,,,,,,,
,リオン・ドール,リオン・ドール十日町①　風除室スペース,十日町市旭町161番地,長机1台程,屋内（風除室含む）,グラスト,"20,000","20,000",要確認,,,,,,,,,,,
,リオン・ドール,リオン・ドール十日町②　JCV横の空きテナント,,長机2台程,屋内（風除室含む）,グラスト,"20,000","20,000",要確認,,,,,,,,,,,
,リオン・ドール,リオン・ドール加茂,加茂市大郷町2-1-15,長机2台程,屋内（風除室含む）,グラスト,"20,000","20,000",要確認,,,,,,,,,,,
,リオン・ドール,リオン・ドール西川,新潟市西蒲区押付8-1,長机1～2台分程,屋内（風除室含む）,グラスト,"20,000","20,000",要確認,,,,,,,,,,,
,リオン・ドール,リオン・ドール大崎,三条市西大崎1-5-1,長机1台程,屋内（風除室含む）,グラスト,"20,000","20,000",要確認,,,,,,,,,,,
,リオン・ドール,リオン・ドール燕北,燕市杣木字舘ノ越524,長机2台程,屋内（風除室含む）,グラスト,"20,000","20,000",要確認,,,,,,,,,,,
,リオン・ドール,リオン・ドール巻,新潟市西蒲区赤鏥937-1,長机2台程,屋内（風除室含む）,グラスト,"20,000","20,000",要確認,,,,,,,,,,,
,リオン・ドール,リオン・ドール新津,新潟市秋葉区さつき野4丁目20番8号,長机1台程,屋内（風除室含む）,グラスト,"20,000","20,000",要確認,,,,,,,,,,,
,リオン・ドール,リオン・ドール寺尾,新潟市西区寺尾朝日通11番7号,長机2台程,屋外,グラスト,"20,000","20,000",要確認,,,,,,,,,,,
,リオン・ドール,リオン・ドール北三条,三条市西裏館1丁目14番24号,長机1～2台程,屋外,グラスト,"20,000","20,000",要確認,,,,,,,,,,,
,ドン・キホーテ,長岡川崎店/入口側自動ドア横スペース,長岡市川崎町1436-5,3.6㎡,屋内（風除室含む）,自由市場,"21,000","31,000",要確認,,,,,,,,,,,
,ドン・キホーテ,新潟駅南店/1階レジアウト,新潟県新潟市中央区南笹口1-1-1,2.4㎡,屋内（風除室含む）,自由市場,"16,000","31,000",要確認,,,,,,,,,,,
,ドン・キホーテ,新発田店/1F屋内風除室スペース,新潟県新発田市新栄町2-4-6,3.6㎡,屋内（風除室含む）,自由市場,"16,000","26,000",要確認,,,,,,,,,,,
,MEGAドン・キホーテ,①柏崎店/1F店舗催事スペース,柏崎市東長浜町4番15号,3㎡,屋内（風除室含む）,自由市場,"16,000","31,000",要確認,,,,,,,,,,,
,MEGAドン・キホーテ,②柏崎店/屋外ATM側出入口前※プロモーション専用,柏崎市東長浜町4番15号,57.5㎡,屋外,自由市場,"16,000","21,000",要確認,,,,,,,,,,,
,MEGAドン・キホーテ,①上越インター店/屋外店頭スペース,新潟県上越市富岡683-12,4㎡,屋内（風除室含む）,自由市場,"16,000","26,000",要確認,,,,ドコモ・auはNG,,,,,,,
,MEGAドン・キホーテ,②上越インター店/1Fサービスカウンター横スペース,新潟県上越市富岡683-12,2㎡,屋内（風除室含む）,自由市場,"16,000","26,000",要確認,,,,ドコモ・auはNG,,,,,,,
,イオンタウン,イオンタウン糸魚川,糸魚川市上刈6丁目1-38,長机2台程,屋内（風除室含む）,グラスト,"25,000","30,000",要確認,,,,,,,,,,,
,マルホンカウボーイ,マルホンカウボーイ新発田,新発田市五十公野字寺ノ前1820,長机1台分程,屋外,グラスト,"10,000","10,000",要確認,,,,,,,,,,,
,コメリ,コメリハード＆グリーン安田,阿賀野市保田３２９９番１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン梶屋敷,糸魚川市梶屋敷１１１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン糸魚川,糸魚川市大字上刈６丁目２番１号,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン能生,糸魚川市能生１８９７－１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン広神,魚沼市中島新田１４８－１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン堀之内,魚沼市堀之内字五軒屋敷２８８６－１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリパワー柏崎,柏崎市柳田町６番５１号,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン柏崎安田,柏崎市大字安田１９３９番地,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン西山,柏崎市西山町鬼王１４５－１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリパワー加茂,加茂市大字加茂字馬寄２６２０,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン村松,五泉市本田屋８６６,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン五泉,五泉市太田１２８１－１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン新穂,佐渡市新穂大野１１９１－４,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン羽茂,佐渡市羽茂本郷４４番地１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン佐和田,佐渡市中原４－１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン大崎,三条市大字三竹２丁目１８７０－１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン三条金物資材館,三条市須頃３丁目２８番地,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン五十公野,新発田市五十公野６９６０,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン紫雲寺,新発田市稲荷岡８０４番地,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン豊浦,新発田市大字天王字妻勝８０５－１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン浦川原,上越市浦川原区山印内字家下４２４－１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン三和,上越市三和区野字川田３３０,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン板倉,上越市板倉区関根２４０－１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン大潟,上越市大潟区上小船津浜字上小７４４,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン関川,岩船郡関川村大字打上３１９－１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン中条,胎内市大川町３１９７－２,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン中条店ガーデン館,胎内市大川町３１６８,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン田上,南蒲原郡田上町大字田上字三百刈丁１６６３－１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン津南,中魚沼郡津南町大字下船渡１１３９,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン分水,燕市大武新田字新町裏４９３４－１１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン小池,燕市道金９３８－１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン松代,十日町市松代３３８１－１７,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン十日町新座,十日町市新座甲６１８－５,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン北長岡,長岡市豊１丁目６０８,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン宮内,長岡市宮内町字山伏３２８２－１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリパワー長岡資材館,長岡市寺島町７番地１０,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン西長岡,長岡市喜多町字下川原１００８,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン与板,長岡市与板町与板字江西乙２４５６－１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン刈羽小国,長岡市小国町法坂字下川原７０５－１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン越路,長岡市浦５４４－１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン亀田,新潟市江南区西町２－２０１７,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン出来島,新潟市中央区上近江４－１２－２０,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン白根,新潟市南区能登２丁目９－９,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン小針,新潟市西区小針３丁目３６－２０,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン内野,新潟市西区槙尾字中曾根８７番,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン西内野,新潟市西区新中浜１－７－１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン松浜,新潟市北区松浜新町１－２１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン豊栄,新潟市北区葛塚１２６０番地,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリパワー新津,新潟市秋葉区程島４５７５－１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン小須戸,新潟市秋葉区小須戸３０９,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン新井,妙高市中川４番２１号,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン妙高,妙高市大字坂口新田３３２番地１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン荒川,村上市藤沢１０５－１,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン神林,村上市牧ノ目１２３７,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン山北,村上市勝木７２２,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,コメリ,コメリハード＆グリーン湯沢,南魚沼郡湯沢町湯沢１６７３－２,1.8m×1.8m～,屋内（風除室含む）,グラスト,"25,000","25,000",要確認,,,,契約行為不可,,,,,,,
,ネクストジェネレーションタウン,ネクストジェネレーションタウン,燕市吉田西太田８４４ 番1,机2台程,屋内（風除室含む）,グラスト,"20,000","30,000",要確認,,,,,,,,,,,
,にいつフードセンター,にいつフードセンター五泉,五泉市赤海６４０−１,長机1台程,屋内（風除室含む）,グラスト,"20,000","20,000",要確認,,,,,,,,,,,
,にいつフードセンター,にいつフードセンターパルス,新潟市秋葉区新津４５７０−３,長机1台程,屋内（風除室含む）,グラスト,"20,000","20,000",要確認,,,,,,,,,,,
,DAMZ,DAMZ新発田,新発田市島潟280-1,長机1～2台程,屋外,グラスト,"25,000","30,000",要確認,,,,イベント日は土日祝料金,,,,,,,
,DAMZ,グランドDAMZ竹尾インター本店,新潟市東区竹尾710番地1,長机1～2台程,屋外,グラスト,"25,000","30,000",要確認,,,,イベント日は土日祝料金,,,,,,,
,DAMZ,グランドDAMZ小新,新潟市西区小新南2丁目8番53号,長机1～2台程,屋外,グラスト,"25,000","30,000",要確認,,,,イベント日は土日祝料金,,,,,,,
,DAMZ,DAMZ寺尾,新潟市西区寺尾台1丁目6番43号,長机1～2台程,屋外,グラスト,"25,000","30,000",要確認,,,,イベント日は土日祝料金,,,,,,,
,DAMZ,グランドDAMZ県央,燕市井土巻土手外1793-1,長机1～2台程,屋外,グラスト,"25,000","30,000",要確認,,,,イベント日は土日祝料金,,,,,,,
,DAMZ,DAMZ村上,村上市仲間町字菖蒲田326,長机1～2台程,屋外,グラスト,"25,000","30,000",要確認,,,,イベント日は土日祝料金,,,,,,,
,DAMZ,DAMZ見附今町,見附市今町5丁目25番地1号,長机1～2台程,屋外,グラスト,"25,000","30,000",要確認,,,,イベント日は土日祝料金,,,,,,,
,DAMZ,DAMZ柏崎,柏崎市茨目2丁目6番5号,長机1～2台程,屋外,グラスト,"25,000","30,000",要確認,,,,イベント日は土日祝料金,,,,,,,
